CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
29340098,F,51.0,15.0,10.0,2,1,3416.36
29345189,F,47.0,8.0,6.0,1,1,3000.0
29350190,F,67.0,8.0,9.0,0,0,20567.11
29350964,M,58.0,5.0,5.0,0,0,2000.0
29354900,F,60.0,5.0,11.0,0,0,22600.0
29360641,F,55.0,6.0,4.0,0,0,1000.0
29360978,F,74.0,7.0,6.0,1,1,42053.35
29362849,M,71.0,7.0,6.0,0,0,5000.0
29363861,F,60.0,7.0,4.0,0,0,10000.0
29368138,F,75.0,2.0,7.0,0,0,50.0
29371732,F,49.0,6.0,2.0,0,0,50.0
29372917,M,40.0,7.0,9.0,0,0,22384.96
29375282,M,65.0,7.0,12.0,0,0,1000.0
29377331,M,37.0,13.0,4.0,0,0,600.0
29381436,F,54.0,3.0,9.0,0,0,2500.01
29381622,M,68.0,3.0,5.0,0,0,16000.0
29383935,F,64.0,5.0,9.0,0,0,3000.0
29384966,F,67.0,7.0,8.0,0,0,4000.0
29385369,F,70.0,9.0,2.0,0,0,6000.0
29385776,M,52.0,8.0,24.0,0,0,15288.3
29388902,F,63.0,8.0,2.0,1,1,4600.0
29391644,F,51.0,10.0,9.0,1,1,3000.0
29393590,M,78.0,11.0,8.0,0,0,12000.0
29396301,F,59.0,5.0,9.0,0,0,10100.0
29399661,F,49.0,13.0,5.0,2,1,10802.7
29401011,F,63.0,12.0,13.0,0,0,6000.0
29404975,F,41.0,7.0,4.0,1,1,2000.0
29405564,F,33.0,17.0,8.0,2,1,5200.0
29411653,M,76.0,9.0,9.0,0,0,360.0
29419913,F,65.0,6.0,5.0,0,0,3000.0
29421446,F,43.0,4.0,10.0,0,0,1787.64
29425190,M,65.0,11.0,2.0,0,0,4000.0
29426472,M,45.0,9.0,8.0,0,0,3000.0
29427924,F,68.0,5.0,8.0,1,1,3000.0
29429293,M,55.0,10.0,8.0,0,0,3000.0
29435684,F,51.0,7.0,6.0,1,1,6053.35
29440408,M,71.0,14.0,4.0,0,0,2400.0
29448387,F,63.0,13.0,4.0,0,0,20000.0
29453178,F,69.0,7.0,17.0,0,0,21467.0
29459117,F,65.0,8.0,8.0,0,0,6500.0
29470986,F,74.0,4.0,3.0,0,0,9000.0
29472636,M,44.0,9.0,6.0,0,0,4650.0
29476046,M,64.0,6.0,12.0,0,0,12000.0
29482666,M,48.0,5.0,4.0,0,0,5000.0
29484677,F,62.0,12.0,8.0,0,0,9600.0
29488893,M,50.0,8.0,4.0,0,0,6053.34
29490596,F,65.0,2.0,27.0,0,0,6000.0
29491851,M,54.0,11.0,8.0,0,0,600.0
29495652,F,40.0,14.0,9.0,0,0,500.0
29500435,F,38.0,10.0,8.0,1,1,3052.66
29505577,F,63.0,6.0,8.0,0,0,15911.91
29508533,F,66.0,7.0,3.0,0,0,20579.59
29509068,F,41.0,16.0,8.0,1,1,100.0
29511038,M,77.0,3.0,29.0,0,0,15000.0
29512271,F,69.0,11.0,2.0,0,0,6000.0
29514754,F,58.0,10.0,6.0,0,0,6000.0
29515475,M,50.0,4.0,4.0,0,0,15000.0
29520312,M,53.0,9.0,2.0,0,0,6000.0
29520568,M,77.0,12.0,4.0,1,1,6000.0
29523184,M,30.0,6.0,8.0,1,1,300.0
29527910,M,44.0,11.0,9.0,1,1,300.0
29528127,F,51.0,6.0,7.0,0,0,12053.35
29528771,F,60.0,10.0,5.0,0,0,2000.0
29535824,F,51.0,7.0,5.0,0,0,1000.0
29541808,M,55.0,3.0,20.0,0,0,19000.0
29556945,M,66.0,11.0,8.0,0,0,9000.0
29559537,F,53.0,9.0,16.0,0,0,8000.0
29560810,M,66.0,9.0,4.0,0,0,8315.0
29577373,M,64.0,9.0,9.0,0,0,12253.35
29584957,F,47.0,10.0,8.0,0,0,3000.01
29592097,F,68.0,9.0,2.0,0,0,12000.0
29595924,M,77.0,5.0,13.0,0,0,4000.0
29598117,F,34.0,7.0,8.0,1,1,2300.0
29598451,F,62.0,15.0,7.0,1,1,42160.04
29599873,F,70.0,5.0,2.0,0,0,5000.0
29602092,M,73.0,8.0,3.0,0,0,9000.0
29621224,M,55.0,3.0,4.0,0,0,15000.0
29623278,F,73.0,14.0,8.0,1,1,2000.0
29638054,M,48.0,5.0,5.0,0,0,2546.69
29638232,F,57.0,13.0,9.0,2,1,600.0
29638550,F,78.0,14.0,11.0,0,0,10000.0
29639387,F,67.0,14.0,19.0,0,0,6000.0
29640733,F,72.0,9.0,26.0,0,0,3005.5
29650801,F,45.0,5.0,4.0,0,0,10425.89
29664292,M,70.0,7.0,8.0,0,0,21070.41
29666651,F,67.0,7.0,6.0,0,0,6053.35
29667577,F,78.0,4.0,3.0,1,1,6000.0
29673062,F,51.0,13.0,4.0,1,1,1000.0
29679559,F,54.0,19.0,3.0,2,1,6000.0
29683408,M,54.0,9.0,5.0,0,0,30000.0
29684021,F,34.0,10.0,4.0,1,1,125.0
29684285,F,56.0,6.0,5.0,0,0,9000.01
29685974,M,67.0,4.0,10.0,1,1,250.0
29688965,F,63.0,6.0,8.0,0,0,6000.0
29692814,F,40.0,8.0,2.0,0,0,3000.0
29702739,F,48.0,5.0,6.0,0,0,8000.0
29706335,M,40.0,11.0,4.0,0,0,600.0
29709148,F,74.0,10.0,3.0,0,0,6123.9
29709369,F,77.0,11.0,21.0,0,0,2000.0
29713471,M,63.0,5.0,4.0,0,0,11755.49
29714494,M,48.0,9.0,10.0,0,0,1200.0
29715318,F,68.0,5.0,21.0,1,1,6053.35
29718619,F,67.0,9.0,2.0,0,0,6000.0
29720346,F,55.0,9.0,2.0,0,0,12000.0
29722306,F,40.0,4.0,8.0,0,0,500.01
29722918,F,53.0,8.0,16.0,0,0,4500.0
29725097,M,50.0,6.0,7.0,0,0,50.0
29727723,M,71.0,6.0,16.0,0,0,24132.8
29733308,F,59.0,3.0,2.0,0,0,10000.0
29734339,F,46.0,5.0,3.0,0,0,6000.0
29736110,M,51.0,8.0,11.0,0,0,360.0
29737869,F,79.0,8.0,2.0,0,0,6000.0
29740339,F,48.0,6.0,9.0,0,0,1000.0
29751160,F,48.0,7.0,2.0,0,0,50.0
29751985,F,68.0,13.0,8.0,1,1,1000.0
29752418,F,28.0,7.0,5.0,1,1,2200.0
29752922,M,47.0,2.0,6.0,0,0,12000.0
29753457,F,62.0,9.0,5.0,0,0,1000.0
29758815,F,62.0,9.0,2.0,0,0,6000.0
29761980,F,34.0,5.0,10.0,1,1,50.0
29762529,F,41.0,4.0,3.0,0,0,1000.0
29769183,M,64.0,7.0,5.0,0,0,1000.0
29773296,F,51.0,11.0,12.0,0,0,7470.0
29779774,F,54.0,11.0,6.0,0,0,1000.0
29782961,F,36.0,8.0,3.0,1,1,6000.0
29783615,F,74.0,10.0,11.0,0,0,30158.67
29783968,M,45.0,4.0,9.0,0,0,3000.0
29784476,F,43.0,17.0,2.0,2,1,35.0
29788080,M,63.0,9.0,3.0,0,0,7500.0
29788722,F,68.0,8.0,18.0,1,1,12000.0
29790077,F,66.0,12.0,17.0,0,0,16971.35
29792398,F,55.0,10.0,7.0,1,1,3000.0
29800226,M,41.0,5.0,8.0,0,0,50.01
29816084,F,73.0,5.0,11.0,1,1,22053.35
29822769,F,59.0,3.0,21.0,0,0,6053.36
29824281,M,55.0,12.0,3.0,1,1,6000.0
29825016,M,77.0,13.0,21.0,0,0,6053.35
29827566,F,31.0,22.0,4.0,3,1,2000.0
29829518,M,45.0,5.0,6.0,0,0,6053.35
29832322,F,74.0,11.0,17.0,0,0,12053.35
29832578,M,57.0,7.0,7.0,0,0,150.0
29835569,M,50.0,7.0,4.0,0,0,6000.0
29836174,F,63.0,7.0,8.0,1,1,12000.0
29837480,F,63.0,8.0,4.0,0,0,10000.0
29843642,F,72.0,6.0,2.0,0,0,6000.0
29845947,F,77.0,10.0,10.0,1,1,6000.0
29854709,M,39.0,10.0,8.0,1,1,50.02
29855543,F,63.0,8.0,4.0,0,0,15000.0
29857333,M,74.0,6.0,8.0,0,0,3000.0
29858682,F,57.0,4.0,9.0,0,0,50.0
29859549,M,60.0,8.0,2.0,0,0,6000.0
29859751,M,51.0,7.0,9.0,0,0,1000.0
29862043,F,66.0,17.0,4.0,0,0,2600.0
29865115,F,51.0,7.0,8.0,0,0,3000.0
29866294,F,55.0,3.0,5.0,0,0,8409.42
29869358,F,43.0,5.0,2.0,0,0,3000.0
29870658,F,41.0,5.0,5.0,0,0,600.0
29872049,F,63.0,9.0,5.0,1,1,3000.0
29874130,F,54.0,10.0,5.0,0,0,20000.0
29875803,M,57.0,5.0,2.0,0,0,6000.0
29877555,F,69.0,12.0,8.0,0,0,11000.0
29878853,M,65.0,9.0,3.0,0,0,2075.0
29885183,M,73.0,9.0,14.0,0,0,6053.35
29886473,F,59.0,12.0,5.0,0,0,1000.0
29887887,M,74.0,13.0,19.0,0,0,6053.34
29889286,F,73.0,9.0,29.0,0,0,10000.0
29897084,M,77.0,5.0,5.0,0,0,5000.0
29898102,F,55.0,5.0,10.0,0,0,3000.0
29899060,F,50.0,8.0,7.0,0,0,2686.88
29903440,F,64.0,4.0,8.0,0,0,3000.0
29903564,F,70.0,9.0,19.0,1,1,1000.0
29904676,F,58.0,6.0,5.0,0,0,8000.0
29905885,M,49.0,6.0,7.0,0,0,9105.32
29913187,M,66.0,4.0,4.0,0,0,28000.0
29914825,F,47.0,11.0,5.0,1,1,3600.0
29917077,F,75.0,7.0,9.0,0,0,1789.0
29921643,M,71.0,9.0,15.0,0,0,26083.35
29923336,F,68.0,9.0,2.0,1,1,6000.0
29927285,M,68.0,6.0,21.0,0,0,17495.09
29927536,F,25.0,13.0,7.0,2,1,1000.0
29932246,F,41.0,10.0,5.0,2,1,4000.0
29940648,M,53.0,5.0,8.0,0,0,9000.0
29952662,F,77.0,7.0,11.0,0,0,12000.0
29953529,F,39.0,9.0,5.0,1,1,6000.0
29955386,F,48.0,8.0,4.0,0,0,1000.0
29955580,M,44.0,16.0,4.0,1,1,4000.0
29957125,F,63.0,10.0,6.0,0,0,6000.0
29959934,M,47.0,10.0,6.0,0,0,14000.0
29960274,F,71.0,6.0,23.0,0,0,27497.04
29962668,F,31.0,8.0,4.0,1,1,21613.22
29963052,M,50.0,13.0,9.0,0,0,4550.0
29964415,F,53.0,6.0,6.0,0,0,6053.35
29965063,M,47.0,9.0,3.0,1,1,6000.0
29965373,F,44.0,9.0,5.0,0,0,25267.06
29967694,F,53.0,12.0,2.0,0,0,3000.0
29970237,F,77.0,9.0,23.0,1,1,6000.0
29970571,M,52.0,8.0,7.0,0,0,6053.83
29970776,F,64.0,8.0,5.0,0,0,480.0
29974682,F,36.0,6.0,3.0,1,1,6000.0
29975840,M,50.0,12.0,29.0,1,1,14000.0
29980887,M,49.0,8.0,3.0,0,0,20523.44
29987679,F,54.0,14.0,6.0,0,0,16000.0
29989787,M,76.0,7.0,5.0,0,0,6000.0
29996988,F,73.0,11.0,6.0,0,0,4999.05
29997852,F,56.0,8.0,21.0,0,0,10300.0
29999952,F,74.0,4.0,14.0,0,0,12000.0
30002702,M,51.0,9.0,10.0,0,0,50.0
30002966,F,50.0,6.0,6.0,0,0,12000.0
30004462,F,51.0,9.0,2.0,0,0,10600.0
30007151,F,38.0,4.0,7.0,1,1,6053.35
30008735,M,58.0,6.0,9.0,0,0,3780.0
30009383,F,35.0,7.0,9.0,1,1,125.0
30011779,F,58.0,8.0,5.0,0,0,1000.0
30013518,F,73.0,6.0,9.0,0,0,27158.67
30013585,M,62.0,12.0,8.0,0,0,12000.0
30029384,F,53.0,10.0,4.0,0,0,5000.0
30030587,F,60.0,6.0,14.0,0,0,1750.0
30032857,F,76.0,12.0,9.0,1,1,6000.0
30033322,M,67.0,6.0,4.0,0,0,7741.46
30033519,F,70.0,16.0,8.0,1,1,6000.01
30034086,F,71.0,5.0,12.0,0,0,3000.0
30040345,F,35.0,11.0,5.0,1,1,420.0
30046645,F,48.0,10.0,13.0,0,0,6000.0
30048648,M,30.0,6.0,10.0,1,1,2000.0
30049202,M,58.0,11.0,8.0,0,0,18000.0
30050448,M,52.0,6.0,13.0,0,0,1000.0
30062330,M,68.0,11.0,32.0,0,0,7500.0
30064449,M,55.0,10.0,4.0,0,0,21107.64
30067030,M,74.0,14.0,2.0,1,1,1000.0
30067758,F,55.0,9.0,3.0,0,0,20353.6
30071534,F,59.0,9.0,4.0,0,0,30000.0
30072328,F,77.0,11.0,8.0,1,1,12000.0
30072956,M,49.0,11.0,5.0,0,0,4000.0
30074665,F,39.0,11.0,8.0,0,0,12000.0
30077044,F,58.0,13.0,8.0,2,1,8000.0
30077400,F,75.0,11.0,8.0,0,0,4842.12
30078970,F,60.0,8.0,5.0,0,0,3500.0
30080037,M,64.0,7.0,5.0,0,0,3000.0
30084121,M,78.0,8.0,8.0,0,0,12000.0
30087279,M,68.0,5.0,7.0,0,0,7052.66
30092736,F,69.0,7.0,7.0,0,0,14000.0
30092884,F,59.0,21.0,6.0,2,1,6107.64
30094062,M,65.0,4.0,2.0,0,0,4000.0
30095522,F,51.0,4.0,9.0,0,0,1.54
30097835,M,66.0,9.0,2.0,0,0,6000.0
30099145,F,58.0,9.0,4.0,0,0,1420.0
30104009,F,62.0,7.0,8.0,0,0,12000.0
30106362,F,68.0,8.0,6.0,0,0,25000.0
30109124,F,48.0,8.0,10.0,0,0,5000.0
30112478,M,43.0,8.0,11.0,0,0,9211.91
30115027,F,43.0,5.0,10.0,0,0,100.0
30115760,F,77.0,5.0,2.0,0,0,12000.0
30115779,M,52.0,10.0,8.0,0,0,9107.64
30117348,F,39.0,8.0,4.0,0,0,6200.0
30118204,F,27.0,7.0,4.0,1,1,600.0
30118328,F,54.0,5.0,18.0,0,0,1000.0
30118433,F,51.0,8.0,13.0,1,1,1500.0
30120071,M,74.0,14.0,2.0,0,0,6000.0
30124018,F,63.0,8.0,11.0,0,0,8500.0
30124441,F,60.0,8.0,10.0,1,1,2650.54
30125332,M,43.0,9.0,8.0,1,1,1100.0
30132835,M,54.0,5.0,3.0,0,0,10000.0
30132843,M,65.0,6.0,8.0,0,0,2000.0
30134129,F,71.0,4.0,4.0,0,0,3000.0
30138485,F,43.0,9.0,8.0,1,1,50.01
30140757,F,67.0,5.0,4.0,0,0,10000.0
30140935,F,37.0,15.0,8.0,1,1,3000.0
30148707,F,38.0,9.0,4.0,1,1,3300.0
30149622,F,48.0,9.0,2.0,0,0,12000.0
30157706,F,31.0,9.0,12.0,1,1,60.0
30157781,F,42.0,7.0,9.0,0,0,300.0
30158095,F,61.0,17.0,9.0,1,1,2000.0
30160081,M,64.0,14.0,4.0,1,1,1500.0
30163013,M,72.0,7.0,9.0,0,0,9000.0
30163692,F,58.0,7.0,5.0,0,0,2000.0
30165679,F,60.0,7.0,4.0,0,0,6000.0
30171741,F,58.0,14.0,13.0,0,0,6000.0
30173744,M,64.0,6.0,5.0,0,0,2500.0
30174392,M,69.0,10.0,2.0,0,0,6000.0
30182107,F,65.0,7.0,14.0,0,0,2400.0
30186390,F,22.0,12.0,4.0,1,1,960.0
30192765,M,46.0,13.0,8.0,0,0,2000.01
30198704,M,51.0,9.0,7.0,0,0,1250.01
30199018,F,45.0,13.0,11.0,0,0,18088.81
30202752,F,67.0,6.0,14.0,1,1,4000.0
30202965,F,65.0,9.0,8.0,0,0,6105.32
30208270,F,69.0,6.0,8.0,0,0,500.01
30208602,F,56.0,10.0,2.0,0,0,6000.0
30210461,F,66.0,5.0,6.0,0,0,5000.0
30212375,F,64.0,9.0,4.0,0,0,24078.34
30216230,F,51.0,14.0,3.0,0,0,3000.0
30216761,M,55.0,7.0,7.0,0,0,6000.0
30218314,M,66.0,6.0,8.0,0,0,41078.35
30220971,F,59.0,7.0,12.0,0,0,54219.13
30223210,F,66.0,3.0,9.0,0,0,10919.71
30224187,F,65.0,7.0,2.0,0,0,12000.0
30229324,F,52.0,8.0,4.0,0,0,6000.0
30231442,F,54.0,7.0,4.0,1,1,3401.6
30232163,M,51.0,7.0,8.0,0,0,500.0
30233542,F,59.0,10.0,4.0,0,0,10000.0
30234603,F,67.0,4.0,9.0,0,0,15861.88
30238706,F,67.0,10.0,8.0,0,0,12100.0
30244781,F,74.0,7.0,4.0,0,0,3000.0
30245214,F,43.0,13.0,9.0,1,1,25900.0
30248272,M,31.0,9.0,8.0,0,0,10000.0
30249791,F,42.0,5.0,4.0,0,0,6000.0
30250358,F,42.0,13.0,3.0,1,1,1000.0
30253411,F,62.0,17.0,6.0,1,1,2500.0
30258030,F,68.0,14.0,13.0,0,0,18053.35
30259266,M,56.0,7.0,9.0,0,0,6000.0
30263700,F,63.0,10.0,8.0,0,0,8400.0
30264200,F,34.0,11.0,5.0,1,1,1000.0
30266122,M,34.0,10.0,4.0,0,0,50.0
30274060,M,63.0,8.0,8.0,0,0,300.01
30279860,M,56.0,12.0,2.0,0,0,6000.0
30280273,F,65.0,6.0,2.0,0,0,2500.0
30283396,F,59.0,2.0,6.0,0,0,12053.35
30284155,F,60.0,7.0,11.0,1,1,6000.0
30290279,F,37.0,12.0,4.0,1,1,600.0
30293081,M,36.0,12.0,3.0,0,0,500.0
30293499,F,72.0,3.0,5.0,0,0,3500.0
30297532,M,67.0,7.0,5.0,0,0,69053.35
30300665,F,31.0,10.0,8.0,0,0,2000.0
30304741,M,76.0,9.0,26.0,0,0,500.0
30311144,F,58.0,7.0,7.0,0,0,3000.0
30316030,F,69.0,11.0,3.0,1,1,20567.11
30316375,F,66.0,5.0,2.0,0,0,6000.0
30317223,F,49.0,4.0,6.0,0,0,4200.0
30324106,F,78.0,9.0,7.0,0,0,18160.99
30327563,F,56.0,7.0,7.0,0,0,2000.0
30329450,F,39.0,7.0,8.0,0,0,500.0
30337941,M,51.0,6.0,7.0,0,0,3534.1
30342724,F,37.0,12.0,6.0,1,1,4000.0
30345138,F,74.0,8.0,12.0,0,0,1950.4
30355222,F,38.0,12.0,9.0,1,1,50.01
30359775,F,33.0,7.0,3.0,0,0,1000.0
30360943,F,49.0,7.0,4.0,0,0,6000.0
30361605,F,71.0,9.0,13.0,0,0,3000.0
30362067,F,60.0,11.0,8.0,0,0,3000.0
30369657,F,25.0,11.0,3.0,1,1,900.0
30370094,M,63.0,6.0,14.0,0,0,1450.45
30371910,F,72.0,6.0,4.0,0,0,10000.0
30379016,F,53.0,14.0,5.0,2,1,4000.0
30379474,M,78.0,5.0,6.0,0,0,1250.0
30379962,F,48.0,10.0,5.0,1,1,1900.0
30386713,M,64.0,11.0,5.0,0,0,1000.0
30388805,M,73.0,9.0,9.0,0,0,500.0
30390656,M,74.0,7.0,4.0,0,0,10000.0
30391393,F,77.0,11.0,6.0,0,0,7553.35
30392306,F,48.0,8.0,9.0,0,0,2804.53
30393787,F,33.0,6.0,4.0,0,0,4000.01
30394163,F,46.0,6.0,11.0,0,0,100.0
30399750,F,65.0,12.0,3.0,1,1,6000.0
30399882,M,65.0,7.0,9.0,0,0,2000.0
30400074,F,65.0,4.0,6.0,0,0,3000.0
30409144,M,42.0,8.0,10.0,0,0,600.0
30410126,F,46.0,9.0,2.0,1,1,1500.0
30412218,F,39.0,10.0,5.0,1,1,3000.0
30413842,M,48.0,6.0,7.0,0,0,12106.7
30415926,M,73.0,7.0,2.0,1,1,6000.0
30421853,M,74.0,14.0,13.0,0,0,8000.0
30425727,F,51.0,3.0,7.0,0,0,2949.51
30426774,M,74.0,7.0,3.0,1,1,12000.0
30431832,F,62.0,8.0,9.0,0,0,1000.0
30438446,M,49.0,9.0,3.0,0,0,9600.0
30445078,F,56.0,9.0,3.0,0,0,1697.03
30445647,F,55.0,10.0,31.0,1,1,1000.0
30449952,F,32.0,8.0,10.0,1,1,50.01
30452767,F,77.0,8.0,12.0,1,1,33934.25
30454522,F,55.0,8.0,8.0,0,0,3000.0
30455472,F,45.0,12.0,5.0,0,0,1229.23
30459958,F,43.0,10.0,8.0,1,1,29055.32
30468574,F,37.0,11.0,11.0,1,1,3000.0
30471249,M,78.0,5.0,31.0,0,0,6000.0
30479711,M,60.0,6.0,8.0,0,0,1000.0
30484006,F,75.0,5.0,2.0,0,0,6000.0
30491355,F,54.0,19.0,5.0,0,0,6053.35
30492181,M,61.0,5.0,5.0,0,0,600.0
30499143,F,30.0,7.0,5.0,1,1,1620.0
30506360,F,71.0,7.0,6.0,1,1,3500.0
30506859,F,79.0,3.0,5.0,0,0,6053.34
30508932,F,51.0,6.0,4.0,0,0,420.0
30509734,F,50.0,5.0,8.0,0,0,420.0
30517524,F,55.0,10.0,13.0,0,0,9000.0
30523214,F,61.0,4.0,16.0,0,0,2400.0
30524482,M,61.0,6.0,7.0,0,0,6107.64
30524946,M,56.0,9.0,8.0,0,0,2800.0
30525756,F,55.0,12.0,3.0,1,1,20015.72
30528321,M,66.0,13.0,9.0,0,0,6000.0
30533864,M,61.0,4.0,8.0,0,0,5000.01
30535085,F,66.0,10.0,12.0,0,0,6000.0
30535778,F,36.0,9.0,8.0,1,1,1420.01
30536898,F,47.0,11.0,5.0,0,0,3000.0
30538335,M,72.0,9.0,6.0,0,0,5000.0
30540135,M,49.0,8.0,2.0,0,0,12000.0
30544807,M,77.0,13.0,12.0,0,0,180.0
30546931,F,33.0,13.0,5.0,1,1,1575.0
30547202,F,63.0,7.0,8.0,0,0,12000.0
30548748,F,32.0,7.0,5.0,0,0,41000.0
30549035,F,75.0,10.0,9.0,0,0,3000.0
30553679,M,77.0,11.0,13.0,0,0,13500.0
30558360,M,74.0,7.0,9.0,0,0,14119.0
30565928,F,53.0,24.0,10.0,2,1,9500.0
30566797,F,73.0,2.0,11.0,0,0,9000.0
30570557,F,64.0,4.0,2.0,0,0,6000.0
30571820,F,73.0,5.0,9.0,0,0,500.0
30573335,F,73.0,11.0,25.0,1,1,4419.56
30573645,M,34.0,9.0,5.0,0,0,2000.0
30579120,M,48.0,5.0,5.0,0,0,1000.0
30580528,F,59.0,4.0,5.0,0,0,9000.0
30580811,F,53.0,9.0,15.0,0,0,2500.0
30582032,F,71.0,15.0,12.0,1,1,4000.0
30584639,F,41.0,7.0,4.0,1,1,6000.0
30600944,F,72.0,9.0,14.0,0,0,3000.0
30601347,M,71.0,7.0,8.0,0,0,12000.0
30601835,F,53.0,15.0,4.0,0,0,6000.0
30610907,F,60.0,8.0,7.0,0,0,420.0
30612217,M,63.0,7.0,4.0,0,0,6000.0
30613825,M,47.0,14.0,7.0,0,0,12000.0
30614961,F,54.0,14.0,10.0,0,0,100.0
30615097,M,59.0,3.0,5.0,1,1,1000.0
30615909,M,61.0,9.0,3.0,0,0,20639.17
30617219,M,62.0,8.0,3.0,0,0,12000.0
30617243,F,33.0,15.0,9.0,1,1,360.0
30620430,M,31.0,13.0,3.0,2,1,6000.0
30621178,F,52.0,10.0,5.0,0,0,6053.35
30622530,F,46.0,10.0,12.0,0,0,1000.0
30625386,F,40.0,6.0,5.0,0,0,1200.01
30625629,F,34.0,14.0,6.0,1,1,1000.0
30628431,F,53.0,8.0,7.0,0,0,6000.0
30632714,M,36.0,13.0,9.0,1,1,800.0
30634202,M,65.0,6.0,8.0,0,0,31065.0
30634970,F,56.0,10.0,6.0,0,0,5000.0
30636140,M,50.0,8.0,10.0,0,0,6000.0
30638550,M,63.0,7.0,5.0,0,0,1000.0
30638941,F,72.0,8.0,30.0,0,0,200.0
30639409,F,70.0,5.0,28.0,0,0,2000.0
30640180,M,74.0,7.0,21.0,0,0,3000.0
30640938,M,63.0,8.0,6.0,0,0,3000.0
30643066,M,35.0,4.0,6.0,0,0,2000.0
30647282,F,75.0,6.0,16.0,0,0,6105.32
30649161,F,67.0,14.0,8.0,1,1,3000.0
30651808,F,45.0,14.0,8.0,0,0,50.01
30653150,M,42.0,10.0,9.0,0,0,300.0
30653959,F,40.0,15.0,4.0,0,0,1000.0
30653983,F,30.0,3.0,9.0,1,1,12300.0
30657911,M,62.0,8.0,9.0,0,0,1000.0
30658861,F,50.0,6.0,5.0,0,0,6035.35
30662788,F,65.0,8.0,16.0,0,0,500.0
30666104,F,77.0,12.0,10.0,1,1,6168.13
30669065,F,66.0,9.0,11.0,0,0,12869.97
30684137,F,58.0,5.0,4.0,0,0,9000.0
30684684,F,30.0,13.0,9.0,1,1,2400.0
30685087,M,46.0,5.0,4.0,0,0,9100.0
30687136,F,56.0,5.0,5.0,0,0,6053.35
30691354,F,76.0,10.0,8.0,0,0,12000.0
30692709,F,41.0,9.0,6.0,0,0,12000.0
30695538,F,63.0,12.0,4.0,1,1,10000.0
30705150,M,55.0,5.0,9.0,0,0,500.0
30705401,F,36.0,10.0,2.0,1,1,5000.0
30705622,F,54.0,8.0,8.0,0,0,9000.0
30705924,F,35.0,6.0,5.0,0,0,1000.0
30709636,M,68.0,4.0,8.0,0,0,2000.0
30713439,F,34.0,8.0,8.0,0,0,500.0
30720435,M,50.0,8.0,7.0,0,0,6105.32
30728185,F,73.0,15.0,6.0,0,0,2000.0
30729661,M,39.0,13.0,4.0,1,1,1600.0
30732611,M,69.0,8.0,7.0,0,0,19105.32
30744016,F,47.0,8.0,7.0,1,1,6000.01
30744377,F,47.0,6.0,7.0,0,0,12106.69
30759552,M,66.0,7.0,5.0,0,0,12000.0
30759692,F,60.0,15.0,2.0,0,0,2000.0
30761670,F,74.0,2.0,18.0,0,0,1271.22
30762340,F,76.0,15.0,6.0,0,0,6053.35
30764300,M,43.0,7.0,7.0,1,1,8088.46
30764742,M,51.0,5.0,9.0,0,0,550.0
30767202,M,60.0,6.0,4.0,0,0,10000.0
30769159,M,48.0,8.0,2.0,0,0,3000.0
30769698,F,79.0,9.0,7.0,0,0,10220.18
30777208,F,71.0,5.0,11.0,0,0,3691.85
30783623,M,57.0,12.0,5.0,0,0,12000.0
30798132,F,71.0,6.0,12.0,0,0,2500.0
30799147,F,63.0,11.0,10.0,0,0,10750.0
30806224,F,59.0,13.0,3.0,1,1,3000.0
30809398,M,50.0,17.0,5.0,2,1,2000.0
30813808,M,55.0,13.0,5.0,0,0,600.0
30814359,F,39.0,10.0,5.0,1,1,1000.0
30816912,F,63.0,7.0,2.0,0,0,6000.0
30816955,F,75.0,9.0,11.0,0,0,1000.0
30818818,M,53.0,12.0,11.0,0,0,25.0
30820022,M,70.0,10.0,5.0,0,0,24741.46
30821819,F,59.0,14.0,13.0,0,0,28113.08
30832098,M,64.0,11.0,2.0,1,1,12000.0
30834678,M,71.0,5.0,18.0,0,0,10070.56
30842565,F,61.0,9.0,5.0,0,0,3185.2
30854881,M,77.0,8.0,5.0,0,0,3000.0
30855535,F,76.0,9.0,7.0,0,0,6053.35
30859441,F,70.0,9.0,5.0,0,0,9000.0
30869021,F,39.0,15.0,2.0,1,1,12000.0
30869617,F,60.0,13.0,9.0,0,0,3000.0
30870526,F,61.0,8.0,14.0,1,1,3000.0
30875897,M,59.0,10.0,8.0,0,0,6000.01
30880289,F,65.0,3.0,17.0,0,0,6000.0
30885922,F,38.0,34.0,9.0,3,1,400.0
30890276,F,64.0,7.0,17.0,0,0,6000.0
30893046,F,35.0,6.0,8.0,1,1,300.0
30894409,F,44.0,5.0,6.0,0,0,6053.35
30896843,F,66.0,12.0,6.0,0,0,10071.13
30897335,F,57.0,13.0,3.0,0,0,6000.0
30899885,M,75.0,3.0,4.0,0,0,1500.48
30900751,F,36.0,9.0,8.0,0,0,3000.0
30901839,F,66.0,11.0,4.0,0,0,1000.0
30902436,F,72.0,11.0,20.0,1,1,3000.0
30904196,M,75.0,12.0,8.0,1,1,3000.0
30906245,M,70.0,9.0,7.0,1,1,6052.66
30908116,F,61.0,10.0,22.0,1,1,31053.34
30908892,F,58.0,7.0,9.0,0,0,1000.0
30913721,F,72.0,4.0,5.0,0,0,720.0
